,Loan_Sanction_Amount_(USD)
13526,27297.0
13527,116057.33
13528,65713.38
13529,71943.92
13530,234670.19
13531,15757.51
13532,29322.94
13533,167648.5
13534,54188.53
13535,21964.96
13536,12911.24
13537,86818.72
13538,41558.55
13539,25654.86
13540,84826.48
13541,78130.87
13542,54873.96
13543,57453.56
13544,31542.46
13545,51601.4
13546,106958.88
13547,126532.61
13548,51045.83
13549,28504.5
13550,27307.59
13551,175016.76
13552,45880.91
13553,29437.62
13554,90334.8
13555,116527.63
13556,104816.6
13557,22866.75
13558,27835.73
13559,41948.01
13560,20143.07
13561,100201.62
13562,152390.56
13563,45851.58
13564,108639.48
13565,51188.12
13566,41026.83
13567,116554.94
13568,36450.51
13569,21920.54
13570,71766.91
13571,100723.19
13572,30044.16
13573,47941.59
13574,24698.79
13575,116998.76
13576,30090.19
13577,57240.14
13578,20759.54
13579,37533.91
13580,24725.87
13581,64697.23
13582,110462.58
13583,61624.62
13584,92992.15
13585,25857.66
13586,31838.82
13587,108172.18
13588,60148.91
13589,39810.25
13590,93456.35
13591,25459.97
13592,39437.55
13593,95103.94
13594,29607.34
13595,118529.7
13596,47608.48
13597,30534.12
13598,71628.42
13599,137207.27
13600,22113.75
13601,48588.14
13602,100107.87
13603,110071.84
13604,35036.56
13605,188319.34
13606,88948.17
13607,179140.15
13608,137611.86
13609,140045.96
13610,42807.96
13611,27410.88
13612,65449.75
13613,19388.96
13614,172554.33
13615,53909.82
13616,8503.63
13617,11549.8
13618,24597.87
13619,54828.46
13620,14477.05
13621,14518.29
13622,70316.11
13623,15653.64
13624,21718.84
13625,41720.87
13626,78624.67
13627,107731.53
13628,67306.08
13629,45114.19
13630,32507.13
13631,24694.5
13632,48791.76
13633,27900.83
13634,38330.28
13635,48027.99
13636,28886.88
13637,27942.76
13638,10299.9
13639,105018.81
13640,98301.3
13641,102946.24
13642,47727.19
13643,22984.79
13644,70316.82
13645,16758.38
13646,104819.81
13647,90781.76
13648,17489.43
13649,127105.55
13650,126866.23
13651,31047.25
13652,23705.32
13653,93348.32
13654,13176.05
13655,59839.34
13656,15431.46
13657,33543.45
13658,68022.04
13659,161079.41
13660,169335.48
13661,118794.9
13662,64559.73
13663,23057.45
13664,7857.13
13665,65892.01
13666,15449.53
13667,22547.71
13668,29344.21
13669,75988.44
13670,23574.09
13671,53289.72
13672,117133.46
13673,31717.49
13674,61112.56
13675,25675.59
13676,143150.93
13677,82445.07
13678,104699.67
13679,87659.29
13680,105881.8
13681,41020.89
13682,112272.69
13683,54555.37
13684,42917.81
13685,24506.27
13686,46290.84
13687,22132.66
13688,17676.63
13689,88855.49
13690,126136.97
13691,51514.18
13692,150951.6
13693,122663.39
13694,24030.36
13695,15016.16
13696,108170.85
13697,66491.06
13698,57173.21
13699,27903.57
13700,86626.9
13701,115656.4
13702,42018.76
13703,15228.7
13704,22753.57
13705,31091.83
13706,14592.18
13707,91635.84
13708,59292.99
13709,69131.82
13710,46476.57
13711,78271.28
13712,72025.55
13713,38258.4
13714,122936.38
13715,79823.97
13716,49365.34
13717,66703.32
13718,163067.98
13719,100698.68
13720,42018.4
13721,49893.46
13722,29747.39
13723,84269.4
13724,25786.13
13725,14649.5
13726,108491.57
13727,88304.51
13728,31351.02
13729,39183.52
13730,72510.55
13731,43137.07
13732,89077.1
13733,143710.83
13734,78206.33
13735,111939.44
13736,13407.93
13737,87576.38
13738,59591.74
13739,40694.12
13740,35641.96
13741,66858.31
13742,80787.15
13743,45909.92
13744,108142.96
13745,123208.42
13746,13131.8
13747,103393.99
13748,56249.74
13749,86506.16
13750,36697.6
13751,30734.26
13752,18469.6
13753,28870.3
13754,118922.03
13755,17671.59
13756,68330.87
13757,135285.65
13758,175859.19
13759,49005.45
13760,94468.88
13761,59519.4
13762,110783.09
13763,181025.08
13764,48731.77
13765,76401.43
13766,44665.6
13767,52312.68
13768,57369.8
13769,31237.92
13770,61902.68
13771,38232.75
13772,59700.82
13773,60571.92
13774,30990.38
13775,40037.11
13776,53681.44
13777,52793.49
13778,12826.46
13779,73168.4
13780,66758.95
13781,140093.09
13782,51384.24
13783,35308.21
13784,17818.77
13785,62665.75
13786,129982.52
13787,102990.87
13788,95765.37
13789,65457.9
13790,45578.83
13791,32667.0
13792,84023.7
13793,89641.97
13794,16038.67
13795,72644.7
13796,31000.75
13797,25472.06
13798,27176.21
13799,109980.38
13800,60149.1
13801,101386.64
13802,59204.75
13803,175772.7
13804,99798.54
13805,205633.79
13806,22737.6
13807,36217.25
13808,20778.47
13809,82264.23
13810,47072.4
13811,46479.45
13812,59591.45
13813,74106.86
13814,37227.09
13815,72024.5
13816,139765.13
13817,162333.67
13818,18710.37
13819,22007.91
13820,49797.03
13821,20949.82
13822,22150.22
13823,71290.65
13824,107203.73
13825,46810.71
13826,27179.03
13827,52487.97
13828,129332.29
13829,133630.26
13830,54888.29
13831,22287.7
13832,40054.05
13833,7056.52
13834,52565.61
13835,33149.03
13836,39725.51
13837,45470.36
13838,58422.77
13839,50267.65
13840,120026.02
13841,124633.6
13842,88337.88
13843,54992.01
13844,145822.11
13845,59115.28
13846,26404.69
13847,92252.78
13848,45485.29
13849,20965.24
13850,35797.23
13851,13472.29
13852,64691.21
13853,87815.02
13854,72118.84
13855,71446.94
13856,7544.94
13857,67165.06
13858,32806.93
13859,90170.4
13860,150736.49
13861,55866.01
13862,44753.88
13863,82144.74
13864,69519.51
13865,51396.43
13866,90687.85
13867,73692.28
13868,26846.96
13869,132459.04
13870,44774.28
13871,35249.3
13872,59072.26
13873,185282.68
13874,63836.34
13875,38012.64
13876,65729.44
13877,87324.26
13878,18470.11
13879,116934.06
13880,23301.21
13881,190857.78
13882,42271.19
13883,14662.68
13884,28994.11
13885,9040.09
13886,49610.62
13887,9006.87
13888,44128.39
13889,51702.11
13890,42419.22
13891,50385.29
13892,122287.4
13893,43405.06
13894,27828.5
13895,37680.96
13896,81559.64
13897,19516.07
13898,32214.64
13899,22923.75
13900,23718.32
13901,75443.74
13902,35579.54
13903,34990.0
13904,56360.14
13905,131803.18
13906,6724.22
13907,81623.04
13908,101442.51
13909,61858.06
13910,50485.55
13911,26104.03
13912,45926.7
13913,122173.68
13914,34301.77
13915,68405.52
13916,59014.02
13917,49827.29
13918,59757.9
13919,190535.3
13920,95290.61
13921,116239.64
13922,37839.8
13923,54463.31
13924,66463.72
13925,51960.13
13926,156040.77
13927,15945.27
13928,62015.37
13929,181963.14
13930,47682.77
13931,44391.07
13932,24416.08
13933,72573.06
13934,167391.2
13935,36474.43
13936,87110.23
13937,25198.74
13938,46323.1
13939,54165.83
13940,139876.65
13941,43984.74
13942,26296.91
13943,117928.78
13944,25834.5
13945,16005.3
13946,68401.29
13947,59276.25
13948,64401.13
13949,21224.03
13950,26255.16
13951,46911.68
13952,90303.98
13953,57993.94
13954,42614.38
13955,149249.42
13956,11962.08
13957,45169.66
13958,91211.13
13959,25711.65
13960,79868.75
13961,197700.11
13962,59602.93
13963,178552.86
13964,91544.83
13965,77258.63
13966,41560.6
13967,85290.03
13968,56350.61
13969,95907.99
13970,71934.45
13971,112693.36
13972,63359.47
13973,95244.26
13974,7336.01
13975,91015.89
13976,34369.96
13977,106224.9
13978,88960.83
13979,177590.22
13980,44638.31
13981,112007.57
13982,58387.62
13983,28449.93
13984,84279.85
13985,142467.36
13986,120062.9
13987,62907.48
13988,131950.49
13989,68961.16
13990,18219.65
13991,24594.0
13992,99757.38
13993,47452.2
13994,54027.88
13995,108246.25
13996,16969.02
13997,56061.8
13998,63343.79
13999,18972.26
14000,110148.1
14001,75175.12
14002,53915.58
14003,66519.77
14004,111711.18
14005,25851.2
14006,50787.41
14007,28050.99
14008,60255.67
14009,61128.45
14010,11577.04
14011,50828.34
14012,63524.43
14013,17122.18
14014,21951.86
14015,18953.3
14016,113737.36
14017,19610.04
14018,107801.28
14019,96320.69
14020,82222.79
14021,14203.14
14022,22183.51
14023,109875.9
14024,84978.13
14025,36232.88
14026,24079.54
14027,48985.04
14028,106086.37
14029,72823.15
14030,31493.18
14031,44065.1
14032,28673.53
14033,72900.0
14034,41970.0
14035,31448.5
14036,33733.79
14037,175056.07
14038,166702.88
14039,104259.84
14040,23743.73
14041,30997.36
14042,12760.07
14043,10130.84
14044,57033.98
14045,86088.48
14046,93976.41
14047,61558.54
14048,57554.74
14049,29630.59
14050,129690.2
14051,9847.56
14052,15588.89
14053,26406.14
14054,12340.15
14055,87843.15
14056,25424.04
14057,77989.14
14058,18216.25
14059,59159.48
14060,30332.25
14061,47972.88
14062,25844.6
14063,54722.22
14064,88120.8
14065,68128.62
14066,115117.08
14067,22336.22
14068,33644.73
14069,34429.75
14070,31726.54
14071,66050.13
14072,127260.67
14073,56752.63
14074,124293.94
14075,44721.91
14076,67210.05
14077,53663.47
14078,48444.01
14079,87301.7
14080,35844.86
14081,46002.83
14082,34304.28
14083,135703.77
14084,86978.38
14085,28417.27
14086,96545.83
14087,52309.78
14088,200768.85
14089,91029.46
14090,110718.55
14091,59457.18
14092,82858.33
14093,51633.72
14094,49727.72
14095,18117.41
14096,46748.27
14097,86071.9
14098,47440.91
14099,227748.23
14100,93614.03
14101,20878.86
14102,58570.85
14103,19832.95
14104,91540.9
14105,89157.45
14106,70158.02
14107,73822.81
14108,41077.06
14109,28740.4
14110,47052.07
14111,28448.83
14112,44681.75
14113,45555.33
14114,10384.46
14115,64275.38
14116,36337.29
14117,99694.38
14118,42308.9
14119,26829.21
14120,286627.98
14121,41745.74
14122,13798.2
14123,95003.92
14124,48168.79
14125,59828.04
14126,34659.03
14127,121404.98
14128,111373.12
14129,132271.44
14130,8760.02
14131,77841.22
14132,70265.47
14133,245126.87
14134,119984.4
14135,24309.34
14136,60076.76
14137,28623.18
14138,131584.62
14139,61955.67
14140,60472.76
14141,136784.73
14142,123662.44
14143,23616.98
14144,133686.4
14145,91645.63
14146,13501.85
14147,17730.62
14148,11543.68
14149,21574.21
14150,19357.81
14151,139253.4
14152,124819.66
14153,17745.43
14154,33302.19
14155,14414.16
14156,144623.87
14157,57369.18
14158,33271.66
14159,50185.95
14160,17775.15
14161,123724.14
14162,92092.59
14163,28858.05
14164,91982.35
14165,59654.39
14166,52589.28
14167,74119.81
14168,115567.84
14169,80237.1
14170,98544.5
14171,58854.8
14172,55589.91
14173,26528.87
14174,23619.74
14175,32746.14
14176,21339.68
14177,45647.27
14178,31295.14
14179,110111.14
14180,57487.16
14181,57417.82
14182,32689.97
14183,45850.88
14184,112021.06
14185,25630.7
14186,11551.9
14187,44030.47
14188,79279.17
14189,24879.11
14190,92750.09
14191,120180.27
14192,43533.43
14193,32955.55
14194,30120.5
14195,30114.19
14196,33778.63
14197,69003.25
14198,32847.74
14199,118834.91
14200,33286.28
14201,21509.79
14202,164159.35
14203,67675.9
14204,94278.67
14205,28881.85
14206,22666.87
14207,31809.14
14208,52974.01
14209,59088.6
14210,98598.98
14211,14458.81
14212,104565.08
14213,25767.26
14214,28066.34
14215,110302.53
14216,49590.83
14217,15929.67
14218,20292.94
14219,46322.09
14220,37300.28
14221,53947.48
14222,73226.03
14223,210175.51
14224,21811.45
14225,117947.91
14226,21565.6
14227,38461.35
14228,37952.23
14229,77951.57
14230,72473.91
14231,35243.98
14232,107537.91
14233,32244.69
14234,183713.08
14235,89068.09
14236,59469.23
14237,77185.04
14238,20994.54
14239,88426.76
14240,31148.18
14241,27249.51
14242,58382.32
14243,44587.63
14244,41096.37
14245,64502.44
14246,12982.88
14247,42941.66
14248,42803.13
14249,24451.19
14250,117217.39
14251,60530.1
14252,28167.62
14253,60247.08
14254,18363.9
14255,60844.04
14256,23673.08
14257,21103.97
14258,38213.6
14259,21575.42
14260,71538.5
14261,48675.33
14262,158831.54
14263,110617.48
14264,26747.27
14265,92468.28
14266,58804.47
14267,130653.83
14268,88198.7
14269,51572.08
14270,48523.26
14271,50097.46
14272,90578.46
14273,127975.97
14274,55556.78
14275,19688.58
14276,19618.23
14277,114276.05
14278,48051.2
14279,94727.41
14280,56514.56
14281,46216.58
14282,37991.75
14283,108830.82
14284,26564.76
14285,18208.42
14286,47358.01
14287,21467.2
14288,78121.68
14289,89603.74
14290,59505.67
14291,105425.58
14292,102063.64
14293,57074.8
14294,62340.66
14295,166810.12
14296,32563.78
14297,75855.1
14298,68830.76
14299,214878.05
14300,63984.73
14301,247887.35
14302,121934.45
14303,52029.75
14304,65896.53
14305,32109.6
14306,52642.58
14307,88599.11
14308,40433.32
14309,22428.36
14310,65279.65
14311,53787.62
14312,50784.59
14313,50613.64
14314,106965.81
14315,83927.5
14316,55488.6
14317,56366.36
14318,19460.39
14319,74615.11
14320,103386.2
14321,55181.73
14322,64659.17
14323,12186.47
14324,26413.24
14325,70487.92
14326,13182.34
14327,150481.86
14328,78593.94
14329,15500.41
14330,57434.72
14331,53435.81
14332,14126.62
14333,50312.26
14334,38392.58
14335,18328.7
14336,65621.52
14337,24212.71
14338,29116.08
14339,24699.64
14340,149664.0
14341,48553.25
14342,50286.83
14343,52847.54
14344,47712.72
14345,72729.15
14346,147398.49
14347,112195.22
14348,21358.73
14349,59296.63
14350,32543.96
14351,85387.44
14352,35079.84
14353,67007.52
14354,126118.09
14355,127984.54
14356,135785.0
14357,70268.86
14358,42503.01
14359,34106.03
14360,78533.15
14361,82474.06
14362,70936.98
14363,63045.68
14364,132275.67
14365,74909.75
14366,79580.57
14367,23301.38
14368,80932.6
14369,81339.01
14370,85531.88
14371,54336.43
14372,159152.61
14373,69599.11
14374,16520.76
14375,176338.91
14376,110718.32
14377,85458.46
14378,73002.31
14379,32960.44
14380,17527.52
14381,102464.98
14382,118772.97
14383,30511.76
14384,59268.4
14385,57318.14
14386,40558.81
14387,24787.51
14388,53148.34
14389,40017.06
14390,8201.16
14391,41337.13
14392,201129.06
14393,91745.19
14394,30159.22
14395,128051.34
14396,31104.2
14397,36421.13
14398,18643.56
14399,27125.53
14400,18861.54
14401,140176.63
14402,88366.52
14403,97457.56
14404,83363.3
14405,49045.24
14406,112826.68
14407,59696.59
14408,18049.3
14409,66688.14
14410,28748.68
14411,117179.66
14412,57475.03
14413,47141.78
14414,55303.02
14415,34298.64
14416,40184.93
14417,63564.88
14418,101019.89
14419,28697.71
14420,56761.14
14421,177416.27
14422,101192.34
14423,82624.14
14424,19857.19
14425,16283.78
14426,30074.78
14427,113365.27
14428,52974.08
14429,50909.91
14430,24201.43
14431,29085.15
14432,70263.0
14433,175699.54
14434,111444.01
14435,21031.32
14436,81665.96
14437,183845.05
14438,73391.87
14439,42320.77
14440,52898.45
14441,25775.1
14442,96322.44
14443,77461.1
14444,80102.76
14445,92443.92
14446,33005.3
14447,14248.45
14448,81072.64
14449,50295.3
14450,52821.88
14451,41959.55
14452,110621.85
14453,19941.45
14454,128405.21
14455,30522.52
14456,92261.53
14457,30528.83
14458,56430.41
14459,101083.98
14460,117489.74
14461,134880.33
14462,22948.05
14463,206241.93
14464,42415.86
14465,24846.7
14466,83508.75
14467,131245.74
14468,61167.63
14469,11980.93
14470,42523.46
14471,106176.52
14472,60488.77
14473,62946.06
14474,112189.16
14475,17743.39
14476,55633.0
14477,37156.07
14478,100596.29
14479,60043.35
14480,38839.62
14481,16246.54
14482,36927.41
14483,147107.28
14484,58059.97
14485,114147.73
14486,21607.86
14487,95052.05
14488,49154.01
14489,16742.38
14490,21353.59
14491,123472.75
14492,92241.89
14493,29820.66
14494,57821.77
14495,20752.9
14496,97271.62
14497,26733.52
14498,47507.9
14499,38014.08
14500,146946.3
14501,124998.22
14502,32061.82
14503,26925.13
14504,87691.11
14505,13914.12
14506,77381.34
14507,28838.09
14508,13100.02
14509,37291.37
14510,26718.25
14511,26130.08
14512,24757.42
14513,61557.87
14514,58648.9
14515,16058.82
14516,110608.39
14517,14141.99
14518,24958.02
14519,6758.84
14520,26945.09
14521,24788.36
14522,79154.57
14523,42203.66
14524,55837.4
14525,181706.76
14526,69287.4
14527,89956.52
14528,13183.26
14529,92447.01
14530,167080.14
14531,48554.31
14532,45986.93
14533,140512.97
14534,53526.99
14535,103421.47
14536,75479.76
14537,108124.42
14538,24125.41
14539,41221.46
14540,44799.88
14541,40281.92
14542,103053.55
14543,113889.44
14544,54076.72
14545,14350.29
14546,80390.27
14547,20796.16
14548,97732.41
14549,101538.24
14550,27542.76
14551,60672.65
14552,105173.72
14553,25098.24
14554,65101.78
14555,85969.08
14556,17566.3
14557,73851.95
14558,13736.13
14559,36958.47
14560,76519.58
14561,118199.51
14562,30802.7
14563,28271.3
14564,11226.0
14565,21213.91
14566,24606.75
14567,60083.86
14568,113535.46
14569,96483.57
14570,44325.39
14571,147577.58
14572,16915.16
14573,26873.47
14574,51129.3
14575,45007.39
14576,48580.0
14577,13757.45
14578,47864.43
14579,27360.31
14580,31759.24
14581,31633.81
14582,181827.45
14583,15847.79
14584,27354.52
14585,32959.73
14586,13503.87
14587,43512.85
14588,56771.06
14589,27873.56
14590,34342.9
14591,39481.93
14592,27996.2
14593,102681.74
14594,19498.56
14595,137341.15
14596,11956.68
14597,91001.13
14598,30409.22
14599,23972.51
14600,54036.06
14601,54511.88
14602,112818.54
14603,17647.34
14604,88828.13
14605,18452.21
14606,50965.66
14607,20612.17
14608,43332.3
14609,81200.87
14610,87859.3
14611,64323.49
14612,10139.52
14613,54708.47
14614,83090.58
14615,71048.05
14616,14477.02
14617,49741.9
14618,36126.69
14619,92906.55
14620,33220.42
14621,55701.83
14622,83318.91
14623,29825.38
14624,122683.47
14625,81306.74
14626,22290.2
14627,127534.64
14628,49332.49
14629,19293.95
14630,27454.08
14631,45559.93
14632,51021.88
14633,92433.39
14634,18334.53
14635,58261.06
14636,83543.97
14637,123836.04
14638,15527.97
14639,29867.62
14640,46675.58
14641,84145.84
14642,102559.58
14643,125210.28
14644,49280.86
14645,131935.1
14646,103368.78
14647,43721.29
14648,169331.58
14649,86340.76
14650,192891.45
14651,15076.93
14652,98390.08
14653,77633.74
14654,61855.77
14655,47660.06
14656,29410.96
14657,62526.42
14658,10079.2
14659,53977.61
14660,135809.6
14661,29464.74
14662,96870.42
14663,45814.07
14664,65727.62
14665,8837.72
14666,39096.13
14667,22072.04
14668,35998.73
14669,31754.63
14670,46167.98
14671,138378.1
14672,142217.59
14673,111183.27
14674,19965.89
14675,21213.24
14676,217819.38
14677,46915.13
14678,46035.83
14679,16086.07
14680,32067.01
14681,80467.76
14682,66914.98
14683,52145.56
14684,49453.61
14685,31150.38
14686,10263.36
14687,126261.62
14688,70975.37
14689,29365.52
14690,58427.11
14691,24855.42
14692,24560.63
14693,59414.48
14694,100613.74
14695,19281.54
14696,41434.75
14697,96180.61
14698,82145.03
14699,165181.74
14700,157220.11
14701,80923.74
14702,147597.04
14703,49678.75
14704,38565.04
14705,56059.78
14706,60639.79
14707,28772.75
14708,19624.07
14709,33828.05
14710,40271.07
14711,76302.38
14712,22285.66
14713,53579.86
14714,33325.68
14715,52378.75
14716,55577.52
14717,195887.35
14718,19883.24
14719,75053.73
14720,92630.22
14721,12417.38
14722,23682.44
14723,73439.96
14724,25652.1
14725,56787.19
14726,26971.24
14727,32131.82
14728,135462.6
14729,123232.69
14730,142436.36
14731,55737.74
14732,91059.33
14733,29721.71
14734,216329.26
14735,84500.12
14736,38582.54
14737,62803.18
14738,98141.24
14739,16189.85
14740,26026.24
14741,26015.81
14742,52731.8
14743,87552.18
14744,27892.18
14745,73035.96
14746,135283.57
14747,35035.46
14748,127143.13
14749,65525.06
14750,59154.81
14751,139366.02
14752,29158.65
14753,96327.46
14754,35566.7
14755,176149.95
14756,25852.16
14757,37613.48
14758,159485.98
14759,41697.05
14760,95849.55
14761,21103.62
14762,99642.36
14763,135968.16
14764,61105.08
