ID,credit_status,annual_income,verification_status,employment_duration,property_type,interest_rate,credit_amount,credit_type,term,credit_category
574578,Paid,40000,Not Verified,10+ years,Leased,9.88%,15000,Debt Consolidation, 36 months,B
884283,Paid,90000,Verified,10+ years,Mortgaged,11.36%,21000,Other, 36 months,B
537353,Paid,28800,Not Verified,5 years,Leased,10.99%,9000,Debt Consolidation, 36 months,B
130126,Paid,72000,Verified,10+ years,Mortgaged,16.07%,8000,Medical cause, 36 months,D
239822,Defaulted,49000,Verified,10+ years,Leased,13.11%,22000,Debt consolidation, 36 months,C
834082,Defaulted,13200,Not Verified,< 1 year,Leased,10.99%,3000,Debt consolidation, 36 months,B
656375,Paid,165000,Not Verified,2 years,Rented,10.62%,7500,Consumption, 36 months,B
862202,Paid,21000,Not Verified,2 years,Leased,12.73%,10000,Credit card, 36 months,C
697243,Paid,65000,Not Verified,3 years,Leased,12.73%,10000,Debt consolidation, 36 months,C
385636,Paid,72000,Not Verified,10+ years,Mortgaged,7.88%,14500,Home remodeling, 36 months,A
766376,Paid,53000,Not Verified,8 years,Own,10.25%,16000,Debt consolidation, 36 months,B
269609,Paid,49270,Not Verified,10+ years,Leased,13.85%,17500,Credit card, 36 months,C
913912,Paid,27000,Verified,2 years,Rented,12.73%,6000,Consumption, 36 months,C
660333,Paid,40000,Not Verified,8 years,Mortgaged,7.14%,10000,Home renovation, 36 months,A
810188,Paid,87500,Not Verified,2 years,Mortgaged,9.88%,1600,Small business, 36 months,B
520129,Paid,48000,Not Verified,4 years,Mortgaged,9.88%,15000,Debt consolidation, 36 months,B
140680,Paid,47233,Verified,9 years,Leased,11.36%,5000,Debt consolidation, 36 months,B
953334,Paid,43000,Not Verified,8 years,Leased,12.73%,6500,Debt Consolidation, 36 months,C
421095,Defaulted,90305,Not Verified,8 years,Mortgaged,14.59%,10000,Debt consolidation, 36 months,D
195750,Paid,305000,Verified,10+ years,Mortgaged,17.93%,20000,Home remodeling, 36 months,E
775253,Paid,37100,Not Verified,9 years,Mortgaged,16.82%,3000,Other, 36 months,E
739934,Paid,60000,Not Verified,3 years,Leased,9.88%,8000,Debt consolidation, 36 months,B
755782,Paid,60000,Verified,2 years,Leased,14.22%,11200,Credit card, 36 months,C
409842,Defaulted,48804,Not Verified,10+ years,Leased,12.73%,4000,Debt consolidation, 36 months,C
120883,Paid,70000,Not Verified,< 1 year,Leased,10.99%,6600,Credit card, 36 months,B
869188,Paid,14400,Not Verified,< 1 year,Leased,7.88%,4500,Debt consolidation, 36 months,A
586984,Paid,24000,Not Verified,2 years,Mortgaged,10.25%,6000,Home remodeling, 36 months,B
386793,Paid,79000,Not Verified,3 years,Leased,7.88%,10000,Credit card, 36 months,A
429794,Paid,25000,Not Verified,3 years,Leased,9.88%,6000,Debt consolidation, 36 months,B
398304,Paid,50000,Not Verified,2 years,Own,14.22%,6000,car, 36 months,C
702575,Paid,47000,Not Verified,1 year,Leased,16.07%,5000,Debt consolidation, 36 months,D
215261,Paid,38000,Not Verified,1 year,Rented,16.45%,2500,Home renovation, 36 months,E
947469,Paid,95000,Not Verified,5 years,Mortgaged,10.62%,25000,Small business, 36 months,B
169186,Paid,23400,Not Verified,10+ years,Own,15.33%,5000,Debt Consolidation, 36 months,D
661034,Paid,72000,Not Verified,3 years,Mortgaged,10.99%,4000,Other, 36 months,B
597362,Paid,10668,Not Verified,< 1 year,Rented,7.88%,5000,Consumption, 36 months,A
247541,Paid,150000,Not Verified,10+ years,Mortgaged,12.73%,10000,Marriage, 36 months,C
614193,Paid,78000,Not Verified,10+ years,Mortgaged,16.45%,16000,Home remodeling, 36 months,E
335995,Paid,48000,Not Verified,7 years,Rented,10.62%,5600,Consumption, 36 months,B
527028,Paid,50000,Not Verified,4 years,Leased,14.96%,4000,Credit card, 36 months,D
792692,Paid,80000,Not Verified,10+ years,Mortgaged,7.14%,2500,Vacation, 36 months,A
936948,Paid,85000,Not Verified,10+ years,Mortgaged,7.14%,8000,Debt Consolidation, 36 months,A
352196,Paid,52000,Not Verified,2 years,Leased,15.70%,13000,Debt consolidation, 36 months,D
147994,Paid,65000,Not Verified,1 year,Leased,10.25%,5000,Other, 36 months,B
290813,Paid,54600,Not Verified,2 years,Rented,7.88%,2500,Marriage, 36 months,A
789240,Paid,70000,Not Verified,6 years,Leased,10.99%,12000,Debt consolidation, 36 months,B
987209,Paid,105999.8,Not Verified,6 years,Mortgaged,9.88%,8550,Credit card, 36 months,B
725734,Paid,86500,Not Verified,10+ years,Mortgaged,7.14%,6500,Debt Consolidation, 36 months,A
970701,Paid,120000,Not Verified,9 years,Mortgaged,7.51%,10000,Home remodeling, 36 months,A
199992,Paid,42000,Not Verified,1 year,Leased,7.88%,4000,Debt consolidation, 36 months,A
174031,Paid,31200,Not Verified,< 1 year,Leased,13.11%,13000,Debt consolidation, 36 months,C
489963,Paid,80000,Not Verified,1 year,Leased,12.73%,10000,Small business, 36 months,C
617463,Paid,40000,Not Verified,10+ years,Own,11.36%,8000,Consumption, 36 months,B
733846,Paid,51000,Not Verified,< 1 year,Rented,7.88%,10000,Other, 36 months,A
462498,Paid,68000,Not Verified,10+ years,Mortgaged,15.33%,10000,Credit card, 36 months,D
337076,Paid,58800,Not Verified,10+ years,Mortgaged,6.76%,5500,Other, 36 months,A
837394,Paid,110000,Not Verified,6 years,Rented,14.22%,3000,Moving, 36 months,C
512284,Paid,69000,Not Verified,10+ years,Mortgaged,9.88%,10000,Marriage, 36 months,B
209897,Paid,66560,Not Verified,10+ years,Mortgaged,6.39%,2500,Home remodeling, 36 months,A
268632,Paid,33000,Not Verified,5 years,Leased,10.62%,5000,Debt consolidation, 36 months,B
149393,Paid,70000,Not Verified,10+ years,Mortgaged,7.88%,6000,Credit card, 36 months,A
420728,Paid,55000,Not Verified,1 year,Rented,7.88%,7500,Consumption, 36 months,A
299154,Paid,75000,Not Verified,10+ years,Mortgaged,6.76%,5000,Medical cause, 36 months,A
721553,Paid,19200,Not Verified,< 1 year,Leased,9.88%,6000,Debt Consolidation, 36 months,B
281620,Paid,59578.44,Not Verified,10+ years,Leased,14.59%,6000,Other, 36 months,D
463471,Paid,24000,Not Verified,10+ years,Mortgaged,7.14%,2500,Home remodeling, 36 months,A
595877,Paid,45000,Not Verified,2 years,Leased,13.11%,8400,Credit card, 36 months,C
208761,Paid,50000,Not Verified,< 1 year,Leased,7.51%,9600,Debt consolidation, 36 months,A
624739,Defaulted,50400,Not Verified,3 years,Mortgaged,14.22%,2000,Debt consolidation, 36 months,C
806111,Paid,45000,Not Verified,3 years,Leased,10.25%,10000,Debt consolidation, 36 months,B
730785,Paid,38126,Not Verified,1 year,Leased,7.51%,11000,Debt consolidation, 36 months,A
553110,Paid,280000,Verified,3 years,Mortgaged,11.36%,20000,Home remodeling, 36 months,B
701942,Paid,1.00E+05,Not Verified,5 years,Leased,12.73%,24000,Debt consolidation, 36 months,C
219604,Paid,88000,Not Verified,4 years,Leased,10.99%,3200,Other, 36 months,B
586442,Paid,14400,Not Verified,2 years,Leased,13.11%,4000,Debt Consolidation, 36 months,C
973021,Paid,34200,Not Verified,< 1 year,Leased,13.48%,4000,Debt consolidation, 36 months,C
220426,Paid,50000,Not Verified,7 years,Leased,11.36%,5000,Other, 36 months,B
365480,Paid,68000,Not Verified,3 years,Mortgaged,9.88%,14800,Debt consolidation, 36 months,B
714272,Paid,36662,Not Verified,4 years,Own,10.25%,18000,Debt consolidation, 36 months,B
532773,Defaulted,66000,Not Verified,7 years,Mortgaged,14.59%,15000,Debt consolidation, 36 months,D
985552,Paid,1.00E+05,Not Verified,10+ years,Mortgaged,13.48%,18000,Credit card, 36 months,C
383789,Paid,88000,Not Verified,3 years,Mortgaged,13.85%,15000,Debt consolidation, 36 months,C
312746,Paid,63800,Not Verified,7 years,Mortgaged,11.36%,25000,Small business, 36 months,B
995822,Paid,62000,Not Verified,5 years,Mortgaged,7.88%,10000,Small business, 36 months,A
886154,Defaulted,55000,Verified,4 years,Mortgaged,10.25%,8000,Small business, 36 months,B
859649,Paid,54000,Not Verified,5 years,Mortgaged,6.76%,5000,Home remodeling, 36 months,A
188366,Paid,75000,Not Verified,4 years,Mortgaged,11.36%,20150,Other, 36 months,B
479346,Paid,25000,Not Verified,< 1 year,Leased,7.51%,7500,Credit card, 36 months,A
850281,Paid,33600,Not Verified,10+ years,Mortgaged,7.14%,6500,Consumption, 36 months,A
464038,Paid,49000,Not Verified,5 years,Mortgaged,10.25%,4750,Debt consolidation, 36 months,B
155879,Paid,67500,Not Verified,3 years,Leased,9.88%,7500,Other, 36 months,B
675943,Paid,38000,Not Verified,2 years,Leased,7.14%,6500,Debt Consolidation, 36 months,A
782736,Paid,40000,Not Verified,3 years,Rented,7.14%,10000,Consumption, 36 months,A
871074,Paid,29820,Not Verified,< 1 year,Leased,14.22%,6000,Debt consolidation, 36 months,C
849702,Paid,155000,Not Verified,7 years,Leased,10.99%,24000,Credit card, 36 months,B
556673,Paid,50000,Not Verified,2 years,Mortgaged,13.48%,10750,Credit card, 36 months,C
543697,Paid,69930,Not Verified,5 years,Mortgaged,7.14%,6300,Home remodeling, 36 months,A
354288,Paid,84000,Not Verified,5 years,Rented,9.88%,18000,Medical cause, 36 months,B
923767,Paid,76000,Not Verified,3 years,Own,10.99%,18000,Debt consolidation, 36 months,B
248634,Paid,73000,Not Verified,5 years,Mortgaged,13.11%,12000,Debt consolidation, 36 months,C
416770,Paid,120640,Not Verified,< 1 year,Leased,14.22%,9600,Credit card, 36 months,C
895309,Paid,63000,Not Verified,6 years,Rented,14.22%,4200,Moving, 36 months,C
228295,Paid,40800,Not Verified,1 year,Mortgaged,10.25%,16000,Small business, 36 months,B
811159,Paid,32400,Not Verified,7 years,Leased,13.85%,5000,Debt Consolidation, 36 months,C
744197,Paid,50000,Not Verified,2 years,Mortgaged,13.48%,16000,Debt consolidation, 36 months,C
275993,Paid,33000,Not Verified,9 years,Leased,14.59%,10000,Debt consolidation, 36 months,D
534140,Paid,68902.67,Not Verified,5 years,Mortgaged,15.70%,25000,Debt consolidation, 36 months,D
629607,Paid,36000,Not Verified,3 years,Leased,12.73%,9000,Debt consolidation, 36 months,C
274314,Paid,28080,Not Verified,1 year,Leased,10.99%,2500,Debt Consolidation, 36 months,B
223338,Defaulted,113000,Not Verified,3 years,Mortgaged,7.88%,7000,Credit card, 36 months,A
489486,Paid,45000,Not Verified,1 year,Leased,14.59%,10750,Debt Consolidation, 36 months,D
321733,Defaulted,39500,Not Verified,4 years,Leased,10.99%,8400,Debt consolidation, 36 months,B
559554,Paid,39000,Not Verified,8 years,Mortgaged,7.51%,10000,Consumption, 36 months,A
273474,Defaulted,53000,Not Verified,9 years,Leased,15.70%,19750,Credit card, 36 months,D
122753,Paid,85500,Not Verified,1 year,Leased,13.11%,17000,Credit card, 36 months,C
664093,Paid,42000,Not Verified,< 1 year,Leased,14.96%,6000,Debt consolidation, 36 months,D
682677,Paid,25000,Not Verified,10+ years,Own,7.88%,13000,Credit card, 36 months,A
458513,Paid,60000,Not Verified,2 years,Leased,10.99%,12000,Debt consolidation, 36 months,B
997472,Paid,63000,Not Verified,2 years,Own,7.88%,12800,Credit card, 36 months,A
911721,Defaulted,98000,Not Verified,7 years,Mortgaged,13.48%,18000,Small business, 36 months,C
616413,Paid,66500,Not Verified,3 years,Mortgaged,10.99%,16000,Credit card, 36 months,B
154646,Defaulted,45000,Not Verified,2 years,Mortgaged,14.22%,16000,Home remodeling, 36 months,C
436084,Paid,33600,Not Verified,10+ years,Mortgaged,13.48%,3000,Education, 36 months,C
475628,Paid,33000,Not Verified,2 years,Rented,9.88%,2000,Consumption, 36 months,B
336820,Paid,89000,Not Verified,10+ years,Mortgaged,13.11%,25000,Credit card, 36 months,C
591756,Paid,50000,Not Verified,10+ years,Mortgaged,7.14%,6000,Debt Consolidation, 36 months,A
227945,Paid,24000,Not Verified,1 year,Leased,13.11%,2000,Other, 36 months,C
948646,Paid,94000,Not Verified,9 years,Mortgaged,9.88%,15000,Credit card, 36 months,B
416494,Paid,1.00E+05,Not Verified,4 years,Leased,16.45%,14000,Debt consolidation, 36 months,E
923791,Paid,95000,Not Verified,6 years,Leased,7.51%,3200,Credit card, 36 months,A
722804,Paid,105000,Not Verified,< 1 year,Leased,14.59%,25000,Debt consolidation, 36 months,D
613801,Paid,130000,Not Verified,2 years,Leased,10.99%,8000,Debt consolidation, 36 months,B
494563,Paid,76209,Not Verified,10+ years,Mortgaged,14.22%,3000,Other, 36 months,C
128739,Paid,145000,Not Verified,3 years,Mortgaged,11.36%,25000,Small business, 36 months,B
645289,Paid,35300,Not Verified,5 years,Mortgaged,10.25%,10000,Debt consolidation, 36 months,B
405943,Paid,79000,Not Verified,10+ years,Mortgaged,14.59%,2875,Credit card, 36 months,D
686833,Paid,69000,Not Verified,4 years,Mortgaged,15.70%,16000,Debt consolidation, 36 months,D
131223,Paid,48000,Not Verified,8 years,Leased,13.48%,10000,Debt consolidation, 36 months,C
836025,Defaulted,46000,Not Verified,5 years,Mortgaged,11.36%,15000,Credit card, 36 months,B
648079,Defaulted,75000,Not Verified,3 years,Leased,10.62%,15000,Credit card, 36 months,B
539277,Paid,55000,Not Verified,3 years,Mortgaged,7.51%,6000,Debt consolidation, 36 months,A
420264,Paid,90000,Not Verified,8 years,Mortgaged,17.56%,24000,Credit card, 36 months,E
890365,Paid,72516,Not Verified,10+ years,Leased,13.85%,5000,Other, 36 months,C
829039,Paid,123000,Not Verified,6 years,Mortgaged,10.99%,4750,Debt consolidation, 36 months,B
347698,Paid,57057,Not Verified,3 years,Leased,13.11%,9000,Other, 36 months,C
307034,Paid,70000,Not Verified,1 year,Leased,9.88%,18000,Credit card, 36 months,B
584019,Paid,130000,Not Verified,5 years,Mortgaged,14.96%,25000,Debt consolidation, 36 months,D
530429,Paid,18000,Not Verified,5 years,Leased,10.99%,4000,Other, 36 months,B
601969,Paid,55000,Not Verified,4 years,Leased,7.88%,2500,Credit card, 36 months,A
356587,Paid,42000,Not Verified,10+ years,Mortgaged,13.48%,12000,Credit card, 36 months,C
420691,Paid,2.00E+05,Not Verified,6 years,Mortgaged,7.51%,10000,Other, 36 months,A
890182,Defaulted,20800,Not Verified,2 years,Own,10.62%,7000,Debt consolidation, 36 months,B
804687,Paid,58000,Not Verified,2 years,Rented,13.48%,15000,Marriage, 36 months,C
918662,Paid,92000,Not Verified,4 years,Own,9.88%,7200,Debt consolidation, 36 months,B
299166,Defaulted,45000,Not Verified,5 years,Mortgaged,11.36%,22000,Debt consolidation, 36 months,B
142748,Paid,57000,Not Verified,10+ years,Rented,14.96%,5000,Marriage, 36 months,D
381372,Paid,131000,Not Verified,2 years,Mortgaged,10.25%,11200,car, 36 months,B
828603,Paid,38000,Not Verified,2 years,Mortgaged,11.36%,2000,Other, 36 months,B
306665,Paid,74678,Not Verified,10+ years,Mortgaged,10.62%,4000,Home remodeling, 36 months,B
247435,Paid,60000,Not Verified,3 years,Leased,14.22%,5000,Debt consolidation, 36 months,C
712447,Paid,64000,Not Verified,3 years,Mortgaged,7.88%,13000,Home remodeling, 36 months,A
962218,Paid,90636,Not Verified,4 years,Mortgaged,13.85%,17000,Debt consolidation, 36 months,C
325029,Paid,82000,Not Verified,10+ years,Leased,10.25%,25000,Other, 36 months,B
842883,Paid,54000,Not Verified,10+ years,Mortgaged,7.51%,13000,Other, 36 months,A
260840,Paid,47184,Not Verified,< 1 year,Leased,10.25%,5000,Debt consolidation, 36 months,B
194104,Paid,105897,Verified,10+ years,Mortgaged,11.36%,25000,Debt consolidation, 36 months,B
614587,Paid,63000,Not Verified,2 years,Leased,7.88%,6000,Credit card, 36 months,A
218511,Paid,45000,Not Verified,< 1 year,Own,10.62%,6800,Debt consolidation, 36 months,B
555591,Paid,40320,Not Verified,4 years,Mortgaged,16.07%,15000,Debt consolidation, 36 months,D
392602,Paid,60000,Verified,4 years,Mortgaged,9.88%,10000,Debt consolidation, 36 months,B
574625,Paid,60000,Not Verified,10+ years,Mortgaged,14.96%,5000,Medical cause, 36 months,D
419879,Paid,48600,Not Verified,4 years,Mortgaged,15.70%,10000,Small business, 36 months,D
411766,Paid,68000,Not Verified,10+ years,Leased,15.70%,5000,Debt Consolidation, 36 months,D
380088,Paid,50000,Not Verified,9 years,Mortgaged,7.88%,10000,Debt consolidation, 36 months,A
183579,Paid,55000,Not Verified,2 years,Own,11.36%,8000,Other, 36 months,B
820403,Paid,19200,Not Verified,1 year,Leased,7.88%,9500,Credit card, 36 months,A
558802,Paid,120775,Not Verified,10+ years,Own,13.11%,15000,Other, 36 months,C
966983,Paid,45000,Not Verified,4 years,Mortgaged,13.48%,14500,Credit card, 36 months,C
561853,Paid,36000,Not Verified,7 years,Rented,15.70%,16000,Small business, 36 months,D
928880,Paid,48000,Not Verified,1 year,Mortgaged,10.62%,4200,Other, 36 months,B
280055,Paid,58000,Not Verified,5 years,Leased,7.51%,6400,car, 36 months,A
594135,Paid,40000,Verified,2 years,Leased,13.11%,18000,Debt consolidation, 36 months,C
712534,Paid,114000,Not Verified,7 years,Mortgaged,20.16%,25000,Debt consolidation, 36 months,G
967687,Paid,88800,Not Verified,10+ years,Mortgaged,11.36%,10000,Home remodeling, 36 months,B
242365,Paid,90000,Not Verified,4 years,Leased,12.73%,13000,Credit card, 36 months,C
626837,Defaulted,1.00E+05,Not Verified,4 years,Leased,7.14%,4000,Small business, 36 months,A
600965,Paid,33000,Not Verified,2 years,Leased,10.99%,7500,Other, 36 months,B
517672,Paid,85000,Not Verified,10+ years,Mortgaged,14.59%,20000,Credit card, 36 months,D
840254,Paid,41600,Not Verified,2 years,Mortgaged,6.76%,4500,Credit card, 36 months,A
756497,Paid,36000,Not Verified,10+ years,Mortgaged,9.88%,10000,Other, 36 months,B
767474,Paid,68000,Not Verified,10+ years,Mortgaged,12.73%,15000,Credit card, 36 months,C
741496,Paid,28685,Not Verified,3 years,Leased,12.73%,7000,Debt Consolidation, 36 months,C
724420,Paid,111000,Not Verified,1 year,Leased,10.62%,15000,Other, 36 months,B
537782,Paid,38000,Not Verified,3 years,Leased,7.88%,6400,Debt Consolidation, 36 months,A
470078,Paid,17000,Not Verified,2 years,Rented,14.59%,4000,Marriage, 36 months,D
141939,Paid,5.00E+05,Not Verified,10+ years,Mortgaged,13.85%,20000,Other, 36 months,C
558470,Defaulted,65000,Not Verified,3 years,Own,11.36%,6000,Debt consolidation, 36 months,B
685214,Paid,48000,Not Verified,2 years,Mortgaged,11.36%,5500,Credit card, 36 months,B
706545,Paid,68500,Not Verified,3 years,Mortgaged,15.70%,10000,Credit card, 36 months,D
781789,Paid,80000,Not Verified,10+ years,Mortgaged,15.33%,25000,Debt consolidation, 36 months,D
577814,Paid,120000,Verified,4 years,Mortgaged,16.07%,25000,Debt consolidation, 36 months,D
393667,Paid,70000,Verified,3 years,Leased,11.36%,22000,Debt consolidation, 36 months,B
720847,Paid,48000,Verified,5 years,Mortgaged,13.11%,16750,Debt consolidation, 36 months,C
358219,Paid,40900,Not Verified,4 years,Mortgaged,15.70%,3600,Credit card, 36 months,D
717137,Paid,53591,Not Verified,10+ years,Leased,14.96%,13750,Debt Consolidation, 36 months,D
557986,Paid,52582,Not Verified,5 years,Leased,10.62%,8500,Debt Consolidation, 36 months,B
307731,Paid,425000,Not Verified,10+ years,Mortgaged,7.88%,10000,Education, 36 months,A
257554,Paid,53040,Not Verified,3 years,Leased,9.88%,8000,Debt Consolidation, 36 months,B
435762,Paid,37920,Not Verified,2 years,Leased,13.48%,12000,Other, 36 months,C
445489,Paid,60000,Not Verified,< 1 year,Leased,14.96%,10000,Debt consolidation, 36 months,D
434156,Paid,75000,Not Verified,3 years,Mortgaged,13.85%,11000,Debt consolidation, 36 months,C
179479,Paid,105000,Not Verified,10+ years,Own,11.36%,15400,Debt Consolidation, 36 months,B
961569,Paid,45691.7,Not Verified,5 years,Mortgaged,7.14%,7000,Credit card, 36 months,A
586581,Paid,50000,Not Verified,2 years,Leased,15.33%,12000,Debt consolidation, 36 months,D
694873,Paid,195000,Not Verified,4 years,Mortgaged,12.73%,10000,Debt consolidation, 36 months,C
115198,Paid,25000,Not Verified,10+ years,Mortgaged,7.51%,6400,Debt Consolidation, 36 months,A
513121,Paid,65000,Not Verified,< 1 year,Mortgaged,12.73%,3000,Other, 36 months,C
